framework,task,norm,optimizer,loss,flags,run,step,train_acc,val_acc,wall_time_s
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.001+mae=1e-08+mam=rel_row+lrs=cosine+pa=auto,1,4400,0.5955078125,0.5609976053237915,488.7000494003296
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.001+mae=1e-08+mam=rel_row+lrs=cosine+pa=auto,1,4500,0.5948046875,0.5545873641967773,499.5703659057617
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.001+mae=1e-08+mam=rel_row+lrs=cosine+pa=auto,1,4600,0.6003515625,0.552584171295166,510.44625997543335
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.001+mae=1e-08+mam=rel_row+lrs=cosine+pa=auto,1,4700,0.5971875,0.5600961446762085,521.3156678676605
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.001+mae=1e-08+mam=rel_row+lrs=cosine+pa=auto,1,4800,0.5996875,0.5542868375778198,532.1816668510437
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.001+mae=1e-08+mam=rel_row+lrs=cosine+pa=auto,1,4900,0.5977734375,0.5505809187889099,543.0543472766876
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.001+mae=1e-08+mam=rel_row+lrs=cosine+pa=auto,1,5000,0.5941015625,0.5574920177459717,553.9321255683899
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.001+mae=1e-08+mam=rel_row+lrs=cosine+pa=auto,1,5100,0.5874609375,0.5619992017745972,564.8070061206818
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.001+mae=1e-08+mam=rel_row+lrs=cosine+pa=auto,1,5200,0.5905078125,0.5483773946762085,575.6823132038116
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.001+mae=1e-08+mam=rel_row+lrs=cosine+pa=auto,1,5300,0.590546875,0.5550881624221802,586.5539290904999
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.001+mae=1e-08+mam=rel_row+lrs=cosine+pa=auto,1,5400,0.5919140625,0.5466746687889099,597.4279897212982
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.001+mae=1e-08+mam=rel_row+lrs=cosine+pa=auto,1,5500,0.5853515625,0.545973539352417,608.2979938983917
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.001+mae=1e-08+mam=rel_row+lrs=cosine+pa=auto,1,5600,0.5869921875,0.5541867017745972,619.1681144237518
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.001+mae=1e-08+mam=rel_row+lrs=cosine+pa=auto,1,5700,0.5971875,0.5510817170143127,630.0469603538513
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.001+mae=1e-08+mam=rel_row+lrs=cosine+pa=auto,1,5800,0.5858203125,0.5607972741127014,640.9243183135986
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.001+mae=1e-08+mam=rel_row+lrs=cosine+pa=auto,1,5900,0.59546875,0.5544871687889099,651.7983734607697
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.001+mae=1e-08+mam=rel_row+lrs=cosine+pa=auto,1,6000,0.589140625,0.5584936141967773,662.6724419593811
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.001+mae=1e-08+mam=rel_row+lrs=cosine+pa=auto,1,6100,0.59546875,0.5470753312110901,673.5466401576996
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.001+mae=1e-08+mam=rel_row+lrs=cosine+pa=auto,1,6200,0.58609375,0.5577924847602844,684.4233820438385
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.001+mae=1e-08+mam=rel_row+lrs=cosine+pa=auto,1,6300,0.58765625,0.5540865659713745,695.3062446117401
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.001+mae=1e-08+mam=rel_row+lrs=cosine+pa=auto,1,6400,0.5854296875,0.546875,706.1825735569
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.001+mae=1e-08+mam=rel_row+lrs=cosine+pa=auto,1,6500,0.591484375,0.5485777258872986,717.0651514530182
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.001+mae=1e-08+mam=rel_row+lrs=cosine+pa=auto,1,6600,0.5924609375,0.5400640964508057,727.9390971660614
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.001+mae=1e-08+mam=rel_row+lrs=cosine+pa=auto,1,6700,0.5917578125,0.5336538553237915,738.8102436065674
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.001+mae=1e-08+mam=rel_row+lrs=cosine+pa=auto,1,6800,0.5816015625,0.5556890964508057,749.6870696544647
