framework,task,norm,optimizer,loss,flags,run,step,train_acc,val_acc,wall_time_s
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.5+mae=1e-08+pa=auto,1,4100,0.102109375,0.10016025602817535,432.300888299942
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.5+mae=1e-08+pa=auto,1,4200,0.100625,0.10016025602817535,442.6637990474701
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.5+mae=1e-08+pa=auto,1,4300,0.099375,0.10016025602817535,453.03212451934814
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.5+mae=1e-08+pa=auto,1,4400,0.0996875,0.10016025602817535,463.41617465019226
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.5+mae=1e-08+pa=auto,1,4500,0.10140625,0.10016025602817535,473.77922201156616
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.5+mae=1e-08+pa=auto,1,4600,0.098359375,0.10016025602817535,484.1405041217804
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.5+mae=1e-08+pa=auto,1,4700,0.099921875,0.10016025602817535,494.51776337623596
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.5+mae=1e-08+pa=auto,1,4800,0.0999609375,0.10016025602817535,504.89121985435486
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.5+mae=1e-08+pa=auto,1,4900,0.1011328125,0.10016025602817535,515.2608850002289
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.5+mae=1e-08+pa=auto,1,5000,0.098203125,0.30869391560554504,525.3502328395844
